DATAFLOW,LAST UPDATE,freq,wat_proc,wat_src,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,M3_HAB,TR,1994,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,M3_HAB,TR,1995,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,M3_HAB,TR,1996,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,M3_HAB,TR,1997,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,M3_HAB,TR,1998,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,M3_HAB,TR,1999,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,AL,2014,1123.00,e
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,AL,2015,1194.00,e
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,AL,2021,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,AT,2000,0.00,s
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,AT,2001,0.00,s
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,AT,2002,0.00,s
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,AT,2003,0.00,s
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,AT,2004,0.00,s
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,AT,2005,0.00,s
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,AT,2006,0.00,s
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,AT,2007,0.00,s
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,AT,2008,0.00,s
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,AT,2009,0.00,s
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,AT,2010,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,AT,2011,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,AT,2012,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,AT,2013,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,AT,2014,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,AT,2015,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,AT,2016,0.00,e
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,AT,2017,0.00,e
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,AT,2018,0.00,e
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,AT,2019,0.00,e
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,AT,2020,0.00,e
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,AT,2021,0.00,e
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,BA,2000,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,BA,2001,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,BA,2002,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,BA,2003,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,BA,2004,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,BA,2005,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,BA,2006,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,BA,2007,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,BA,2008,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,BA,2009,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,BA,2010,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,BA,2011,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,BA,2012,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,BA,2013,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,BA,2014,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,BA,2015,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,BA,2016,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,BA,2017,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,BA,2018,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,BA,2019,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,BA,2020,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,BA,2021,0.01,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,BE,1980,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,BE,1985,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,BE,1990,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,BE,1991,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,BE,1992,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,BE,1993,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,BE,1994,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,BE,1995,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,BE,1996,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,BE,1997,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,BE,1998,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,BE,1999,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,BE,2011,69.46,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,BE,2012,70.34,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,BE,2013,70.43,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,BE,2014,69.95,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,BE,2015,69.59,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,BE,2016,69.51,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,BE,2017,70.01,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,BE,2018,70.79,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,BE,2019,69.77,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,BE,2020,70.35,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,BG,1990,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,BG,1995,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,BG,2000,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,BG,2001,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,BG,2002,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,BG,2003,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,BG,2004,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,BG,2005,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,BG,2006,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,BG,2007,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,BG,2008,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,BG,2009,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,BG,2010,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,BG,2011,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,BG,2012,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,BG,2013,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,BG,2014,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,BG,2015,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,BG,2016,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,BG,2017,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,BG,2018,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,BG,2019,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,BG,2020,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,CY,2000,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,CY,2001,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,CY,2002,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,CY,2003,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,CY,2004,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,CY,2005,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,CY,2006,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,CY,2007,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,CY,2008,3.30,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,CY,2009,2.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,CY,2010,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,CY,2011,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,CY,2012,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,CY,2013,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,CY,2014,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,CY,2015,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,CY,2016,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,CY,2017,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,CY,2018,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,CY,2019,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,CY,2020,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,DE,1995,0.30,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,DE,1998,0.30,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,DE,2007,1.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,DE,2008,1.33,s
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,DE,2009,1.67,s
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,DE,2010,2.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,DE,2011,1.87,s
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,DE,2012,1.74,s
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,DE,2013,1.61,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,DE,2014,1.63,s
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,DE,2015,1.65,s
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,DE,2016,1.67,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,DE,2017,1.68,s
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,DE,2018,1.68,s
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,DE,2019,1.69,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,ES,2000,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,ES,2001,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,ES,2002,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,ES,2003,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,ES,2004,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,ES,2005,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,ES,2006,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,ES,2007,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,ES,2008,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,ES,2009,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,ES,2010,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,ES,2011,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,ES,2012,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,ES,2013,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,ES,2014,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,ES,2015,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,ES,2016,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,ES,2017,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,ES,2018,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,ES,2019,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,ES,2020,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,FI,2011,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,LT,2000,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,LT,2001,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,LT,2002,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,LT,2003,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,LT,2004,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,LT,2005,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,LT,2006,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,LT,2007,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,LT,2008,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,LT,2009,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,LT,2010,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,LT,2011,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,LT,2012,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,LT,2013,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,LT,2014,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,LT,2015,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,LT,2016,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,LT,2017,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,LT,2018,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,LT,2019,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,LT,2020,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,LT,2021,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,LU,2013,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,LU,2014,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,LU,2015,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,LU,2016,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,LU,2018,1.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,LU,2019,1.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,LU,2020,1.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,LV,1990,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,LV,1995,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,LV,2000,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,LV,2001,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,LV,2002,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,LV,2003,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,LV,2004,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,LV,2005,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,LV,2006,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,LV,2007,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,LV,2008,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,LV,2009,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,LV,2010,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,LV,2011,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,LV,2012,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,LV,2013,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,LV,2014,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,LV,2015,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,LV,2016,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,LV,2017,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,LV,2018,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,LV,2019,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,LV,2020,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,LV,2021,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,MK,1990,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,MK,1995,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,MT,1985,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,MT,1990,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,MT,1995,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,MT,1996,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,MT,1997,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,MT,1998,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,MT,1999,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,MT,2000,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,IMP,TOTAL,MIO_M3,MT,2001,0.00,
