"Area Code","Area","Item Code","Item","Element Code","Element","Year Code","Year","Unit","Value","Flag"
104,Ireland,507,Grapefruit (inc. pomelos),5510,Production,1991,1991,tonnes,,M
104,Ireland,507,Grapefruit (inc. pomelos),5510,Production,1992,1992,tonnes,,M
104,Ireland,507,Grapefruit (inc. pomelos),5510,Production,1993,1993,tonnes,,M
104,Ireland,507,Grapefruit (inc. pomelos),5510,Production,1994,1994,tonnes,,M
104,Ireland,507,Grapefruit (inc. pomelos),5510,Production,1995,1995,tonnes,,M
104,Ireland,507,Grapefruit (inc. pomelos),5510,Production,1996,1996,tonnes,,M
104,Ireland,507,Grapefruit (inc. pomelos),5510,Production,1997,1997,tonnes,,M
104,Ireland,507,Grapefruit (inc. pomelos),5510,Production,1998,1998,tonnes,,M
104,Ireland,507,Grapefruit (inc. pomelos),5510,Production,1999,1999,tonnes,,M
104,Ireland,507,Grapefruit (inc. pomelos),5510,Production,2000,2000,tonnes,,M
104,Ireland,507,Grapefruit (inc. pomelos),5510,Production,2001,2001,tonnes,,M
104,Ireland,507,Grapefruit (inc. pomelos),5510,Production,2002,2002,tonnes,,M
104,Ireland,507,Grapefruit (inc. pomelos),5510,Production,2003,2003,tonnes,,M
104,Ireland,507,Grapefruit (inc. pomelos),5510,Production,2004,2004,tonnes,,M
104,Ireland,507,Grapefruit (inc. pomelos),5510,Production,2005,2005,tonnes,,M
104,Ireland,507,Grapefruit (inc. pomelos),5510,Production,2006,2006,tonnes,,M
104,Ireland,507,Grapefruit (inc. pomelos),5510,Production,2007,2007,tonnes,,M
104,Ireland,507,Grapefruit (inc. pomelos),5510,Production,2008,2008,tonnes,,M
104,Ireland,507,Grapefruit (inc. pomelos),5510,Production,2009,2009,tonnes,,M
104,Ireland,507,Grapefruit (inc. pomelos),5510,Production,2010,2010,tonnes,,M
104,Ireland,507,Grapefruit (inc. pomelos),5510,Production,2011,2011,tonnes,,M
104,Ireland,507,Grapefruit (inc. pomelos),5510,Production,2012,2012,tonnes,,M
104,Ireland,507,Grapefruit (inc. pomelos),5510,Production,2013,2013,tonnes,,M
104,Ireland,507,Grapefruit (inc. pomelos),5510,Production,2014,2014,tonnes,,M
104,Ireland,507,Grapefruit (inc. pomelos),5510,Production,2015,2015,tonnes,,M
104,Ireland,507,Grapefruit (inc. pomelos),5510,Production,2016,2016,tonnes,,M
104,Ireland,507,Grapefruit (inc. pomelos),5510,Production,2017,2017,tonnes,,M
104,Ireland,507,Grapefruit (inc. pomelos),5510,Production,2018,2018,tonnes,0.0,
104,Ireland,507,Grapefruit (inc. pomelos),5510,Production,2019,2019,tonnes,0.0,
104,Ireland,560,Grapes,5312,Area harvested,2018,2018,ha,0.0,
104,Ireland,560,Grapes,5312,Area harvested,2019,2019,ha,0.0,
104,Ireland,560,Grapes,5510,Production,2018,2018,tonnes,0.0,
104,Ireland,560,Grapes,5510,Production,2019,2019,tonnes,0.0,
104,Ireland,225,"Hazelnuts, with shell",5312,Area harvested,2018,2018,ha,0.0,
104,Ireland,225,"Hazelnuts, with shell",5312,Area harvested,2019,2019,ha,0.0,
104,Ireland,225,"Hazelnuts, with shell",5510,Production,2018,2018,tonnes,0.0,
104,Ireland,225,"Hazelnuts, with shell",5510,Production,2019,2019,tonnes,0.0,
104,Ireland,777,Hemp tow waste,5312,Area harvested,2018,2018,ha,70.0,
104,Ireland,777,Hemp tow waste,5312,Area harvested,2019,2019,ha,310.0,
104,Ireland,677,Hops,5312,Area harvested,1978,1978,ha,58.0,F
104,Ireland,677,Hops,5312,Area harvested,1979,1979,ha,67.0,*
104,Ireland,677,Hops,5312,Area harvested,1980,1980,ha,75.0,*
104,Ireland,677,Hops,5312,Area harvested,1981,1981,ha,75.0,*
104,Ireland,677,Hops,5312,Area harvested,1982,1982,ha,75.0,*
104,Ireland,677,Hops,5312,Area harvested,1983,1983,ha,75.0,*
104,Ireland,677,Hops,5312,Area harvested,1984,1984,ha,76.0,
104,Ireland,677,Hops,5312,Area harvested,1985,1985,ha,35.0,F
104,Ireland,677,Hops,5312,Area harvested,1986,1986,ha,34.0,*
104,Ireland,677,Hops,5312,Area harvested,1987,1987,ha,34.0,*
104,Ireland,677,Hops,5312,Area harvested,1988,1988,ha,35.0,F
104,Ireland,677,Hops,5312,Area harvested,1989,1989,ha,35.0,F
104,Ireland,677,Hops,5312,Area harvested,1990,1990,ha,36.0,Im
104,Ireland,677,Hops,5312,Area harvested,1991,1991,ha,36.0,Im
104,Ireland,677,Hops,5312,Area harvested,1992,1992,ha,35.0,Im
104,Ireland,677,Hops,5312,Area harvested,1993,1993,ha,35.0,F
104,Ireland,677,Hops,5312,Area harvested,1994,1994,ha,36.0,Im
104,Ireland,677,Hops,5312,Area harvested,1995,1995,ha,36.0,Im
104,Ireland,677,Hops,5312,Area harvested,1996,1996,ha,36.0,Im
104,Ireland,677,Hops,5312,Area harvested,1997,1997,ha,36.0,Im
104,Ireland,677,Hops,5312,Area harvested,1998,1998,ha,36.0,Im
104,Ireland,677,Hops,5312,Area harvested,2000,2000,ha,37.0,Im
104,Ireland,677,Hops,5312,Area harvested,2001,2001,ha,37.0,Im
104,Ireland,677,Hops,5312,Area harvested,2002,2002,ha,37.0,Im
104,Ireland,677,Hops,5312,Area harvested,2003,2003,ha,37.0,Im
104,Ireland,677,Hops,5312,Area harvested,2004,2004,ha,37.0,Im
104,Ireland,677,Hops,5312,Area harvested,2005,2005,ha,37.0,Im
104,Ireland,677,Hops,5312,Area harvested,2006,2006,ha,40.0,F
104,Ireland,677,Hops,5312,Area harvested,2007,2007,ha,36.0,Im
104,Ireland,677,Hops,5312,Area harvested,2008,2008,ha,39.0,Im
104,Ireland,677,Hops,5312,Area harvested,2009,2009,ha,39.0,Im
104,Ireland,677,Hops,5312,Area harvested,2010,2010,ha,40.0,Im
104,Ireland,677,Hops,5312,Area harvested,2011,2011,ha,41.0,Im
104,Ireland,677,Hops,5312,Area harvested,2012,2012,ha,42.0,F
104,Ireland,677,Hops,5312,Area harvested,2013,2013,ha,47.0,Im
104,Ireland,677,Hops,5312,Area harvested,2014,2014,ha,47.0,Im
104,Ireland,677,Hops,5312,Area harvested,2015,2015,ha,43.0,Im
104,Ireland,677,Hops,5312,Area harvested,2016,2016,ha,44.0,Im
104,Ireland,677,Hops,5312,Area harvested,2017,2017,ha,45.0,Im
104,Ireland,677,Hops,5419,Yield,1978,1978,hg/ha,12414.0,Fc
104,Ireland,677,Hops,5419,Yield,1979,1979,hg/ha,12388.0,Fc
104,Ireland,677,Hops,5419,Yield,1980,1980,hg/ha,10133.0,Fc
104,Ireland,677,Hops,5419,Yield,1981,1981,hg/ha,10267.0,Fc
104,Ireland,677,Hops,5419,Yield,1982,1982,hg/ha,11733.0,Fc
104,Ireland,677,Hops,5419,Yield,1983,1983,hg/ha,14667.0,Fc
104,Ireland,677,Hops,5419,Yield,1984,1984,hg/ha,14474.0,Fc
104,Ireland,677,Hops,5419,Yield,1985,1985,hg/ha,14857.0,Fc
104,Ireland,677,Hops,5419,Yield,1986,1986,hg/ha,12059.0,Fc
104,Ireland,677,Hops,5419,Yield,1987,1987,hg/ha,12059.0,Fc
104,Ireland,677,Hops,5419,Yield,1988,1988,hg/ha,11429.0,Fc
104,Ireland,677,Hops,5419,Yield,1989,1989,hg/ha,11429.0,Fc
104,Ireland,677,Hops,5419,Yield,1990,1990,hg/ha,10833.0,Fc
104,Ireland,677,Hops,5419,Yield,1991,1991,hg/ha,10278.0,Fc
104,Ireland,677,Hops,5419,Yield,1992,1992,hg/ha,10571.0,Fc
104,Ireland,677,Hops,5419,Yield,1993,1993,hg/ha,10286.0,Fc
104,Ireland,677,Hops,5419,Yield,1994,1994,hg/ha,10278.0,Fc
104,Ireland,677,Hops,5419,Yield,1995,1995,hg/ha,10556.0,Fc
104,Ireland,677,Hops,5419,Yield,1996,1996,hg/ha,10556.0,Fc
104,Ireland,677,Hops,5419,Yield,1997,1997,hg/ha,10833.0,Fc
104,Ireland,677,Hops,5419,Yield,1998,1998,hg/ha,10833.0,Fc
104,Ireland,677,Hops,5419,Yield,1999,1999,hg/ha,10833.0,Fc
104,Ireland,677,Hops,5419,Yield,2000,2000,hg/ha,10811.0,Fc
104,Ireland,677,Hops,5419,Yield,2001,2001,hg/ha,10811.0,Fc
104,Ireland,677,Hops,5419,Yield,2002,2002,hg/ha,11081.0,Fc
104,Ireland,677,Hops,5419,Yield,2003,2003,hg/ha,11081.0,Fc
104,Ireland,677,Hops,5419,Yield,2004,2004,hg/ha,11081.0,Fc
104,Ireland,677,Hops,5419,Yield,2005,2005,hg/ha,11351.0,Fc
104,Ireland,677,Hops,5419,Yield,2006,2006,hg/ha,11250.0,Fc
104,Ireland,677,Hops,5419,Yield,2007,2007,hg/ha,11111.0,Fc
104,Ireland,677,Hops,5419,Yield,2008,2008,hg/ha,10769.0,Fc
104,Ireland,677,Hops,5419,Yield,2009,2009,hg/ha,11026.0,Fc
104,Ireland,677,Hops,5419,Yield,2010,2010,hg/ha,10750.0,Fc
104,Ireland,677,Hops,5419,Yield,2011,2011,hg/ha,10488.0,Fc
104,Ireland,677,Hops,5419,Yield,2012,2012,hg/ha,10476.0,Fc
104,Ireland,677,Hops,5419,Yield,2013,2013,hg/ha,9362.0,Fc
104,Ireland,677,Hops,5419,Yield,2014,2014,hg/ha,9362.0,Fc
104,Ireland,677,Hops,5419,Yield,2015,2015,hg/ha,10465.0,Fc
104,Ireland,677,Hops,5419,Yield,2016,2016,hg/ha,10227.0,Fc
104,Ireland,677,Hops,5419,Yield,2017,2017,hg/ha,10000.0,Fc
104,Ireland,677,Hops,5510,Production,1978,1978,tonnes,72.0,*
104,Ireland,677,Hops,5510,Production,1979,1979,tonnes,83.0,*
104,Ireland,677,Hops,5510,Production,1980,1980,tonnes,76.0,*
104,Ireland,677,Hops,5510,Production,1981,1981,tonnes,77.0,*
104,Ireland,677,Hops,5510,Production,1982,1982,tonnes,88.0,*
104,Ireland,677,Hops,5510,Production,1983,1983,tonnes,110.0,
104,Ireland,677,Hops,5510,Production,1984,1984,tonnes,110.0,
104,Ireland,677,Hops,5510,Production,1985,1985,tonnes,52.0,
104,Ireland,677,Hops,5510,Production,1986,1986,tonnes,41.0,
104,Ireland,677,Hops,5510,Production,1987,1987,tonnes,41.0,*
104,Ireland,677,Hops,5510,Production,1988,1988,tonnes,40.0,F
104,Ireland,677,Hops,5510,Production,1989,1989,tonnes,40.0,F
104,Ireland,677,Hops,5510,Production,1990,1990,tonnes,39.0,Im
104,Ireland,677,Hops,5510,Production,1991,1991,tonnes,37.0,Im
104,Ireland,677,Hops,5510,Production,1992,1992,tonnes,37.0,Im
104,Ireland,677,Hops,5510,Production,1993,1993,tonnes,36.0,Im
104,Ireland,677,Hops,5510,Production,1994,1994,tonnes,37.0,Im
104,Ireland,677,Hops,5510,Production,1995,1995,tonnes,38.0,Im
104,Ireland,677,Hops,5510,Production,1996,1996,tonnes,38.0,Im
104,Ireland,677,Hops,5510,Production,1997,1997,tonnes,39.0,Im
104,Ireland,677,Hops,5510,Production,1998,1998,tonnes,39.0,Im
104,Ireland,677,Hops,5510,Production,1999,1999,tonnes,39.0,Im
104,Ireland,677,Hops,5510,Production,2000,2000,tonnes,40.0,Im
104,Ireland,677,Hops,5510,Production,2001,2001,tonnes,40.0,Im
104,Ireland,677,Hops,5510,Production,2002,2002,tonnes,41.0,Im
104,Ireland,677,Hops,5510,Production,2003,2003,tonnes,41.0,Im
104,Ireland,677,Hops,5510,Production,2004,2004,tonnes,41.0,Im
104,Ireland,677,Hops,5510,Production,2005,2005,tonnes,42.0,Im
104,Ireland,677,Hops,5510,Production,2006,2006,tonnes,45.0,F
104,Ireland,677,Hops,5510,Production,2007,2007,tonnes,40.0,F
104,Ireland,677,Hops,5510,Production,2008,2008,tonnes,42.0,Im
104,Ireland,677,Hops,5510,Production,2009,2009,tonnes,43.0,Im
104,Ireland,677,Hops,5510,Production,2010,2010,tonnes,43.0,Im
104,Ireland,677,Hops,5510,Production,2011,2011,tonnes,43.0,Im
104,Ireland,677,Hops,5510,Production,2012,2012,tonnes,44.0,F
104,Ireland,677,Hops,5510,Production,2013,2013,tonnes,44.0,Im
104,Ireland,677,Hops,5510,Production,2014,2014,tonnes,44.0,Im
104,Ireland,677,Hops,5510,Production,2015,2015,tonnes,45.0,Im
104,Ireland,677,Hops,5510,Production,2016,2016,tonnes,45.0,Im
104,Ireland,677,Hops,5510,Production,2017,2017,tonnes,45.0,Im
104,Ireland,592,Kiwi fruit,5312,Area harvested,2018,2018,ha,0.0,
104,Ireland,592,Kiwi fruit,5312,Area harvested,2019,2019,ha,0.0,
104,Ireland,592,Kiwi fruit,5510,Production,2018,2018,tonnes,0.0,
104,Ireland,592,Kiwi fruit,5510,Production,2019,2019,tonnes,0.0,
104,Ireland,407,"Leeks, other alliaceous vegetables",5312,Area harvested,1991,1991,ha,68.0,Im
104,Ireland,407,"Leeks, other alliaceous vegetables",5312,Area harvested,1992,1992,ha,60.0,Im
104,Ireland,407,"Leeks, other alliaceous vegetables",5312,Area harvested,1993,1993,ha,64.0,Im
104,Ireland,407,"Leeks, other alliaceous vegetables",5312,Area harvested,1994,1994,ha,64.0,Im
104,Ireland,407,"Leeks, other alliaceous vegetables",5312,Area harvested,1995,1995,ha,44.0,Im
104,Ireland,407,"Leeks, other alliaceous vegetables",5312,Area harvested,1996,1996,ha,73.0,Im
104,Ireland,407,"Leeks, other alliaceous vegetables",5312,Area harvested,1997,1997,ha,69.0,Im
104,Ireland,407,"Leeks, other alliaceous vegetables",5312,Area harvested,1998,1998,ha,69.0,Im
104,Ireland,407,"Leeks, other alliaceous vegetables",5312,Area harvested,1999,1999,ha,61.0,Im
104,Ireland,407,"Leeks, other alliaceous vegetables",5312,Area harvested,2000,2000,ha,53.0,Im
104,Ireland,407,"Leeks, other alliaceous vegetables",5312,Area harvested,2001,2001,ha,53.0,Im
104,Ireland,407,"Leeks, other alliaceous vegetables",5312,Area harvested,2002,2002,ha,53.0,Im
104,Ireland,407,"Leeks, other alliaceous vegetables",5312,Area harvested,2003,2003,ha,53.0,Im
104,Ireland,407,"Leeks, other alliaceous vegetables",5312,Area harvested,2004,2004,ha,53.0,Im
104,Ireland,407,"Leeks, other alliaceous vegetables",5312,Area harvested,2005,2005,ha,62.0,Im
104,Ireland,407,"Leeks, other alliaceous vegetables",5312,Area harvested,2006,2006,ha,58.0,Im
104,Ireland,407,"Leeks, other alliaceous vegetables",5312,Area harvested,2007,2007,ha,58.0,Im
104,Ireland,407,"Leeks, other alliaceous vegetables",5312,Area harvested,2008,2008,ha,54.0,Im
104,Ireland,407,"Leeks, other alliaceous vegetables",5312,Area harvested,2009,2009,ha,54.0,Im
104,Ireland,407,"Leeks, other alliaceous vegetables",5312,Area harvested,2010,2010,ha,54.0,Im
104,Ireland,407,"Leeks, other alliaceous vegetables",5312,Area harvested,2011,2011,ha,58.0,Im
104,Ireland,407,"Leeks, other alliaceous vegetables",5312,Area harvested,2012,2012,ha,54.0,Im
104,Ireland,407,"Leeks, other alliaceous vegetables",5312,Area harvested,2013,2013,ha,59.0,Im
104,Ireland,407,"Leeks, other alliaceous vegetables",5312,Area harvested,2014,2014,ha,72.0,Im
104,Ireland,407,"Leeks, other alliaceous vegetables",5312,Area harvested,2015,2015,ha,72.0,Im
104,Ireland,407,"Leeks, other alliaceous vegetables",5312,Area harvested,2016,2016,ha,160.0,
104,Ireland,407,"Leeks, other alliaceous vegetables",5312,Area harvested,2017,2017,ha,127.0,
104,Ireland,407,"Leeks, other alliaceous vegetables",5312,Area harvested,2018,2018,ha,120.0,
104,Ireland,407,"Leeks, other alliaceous vegetables",5312,Area harvested,2019,2019,ha,120.0,
104,Ireland,407,"Leeks, other alliaceous vegetables",5419,Yield,1991,1991,hg/ha,250000.0,Fc
104,Ireland,407,"Leeks, other alliaceous vegetables",5419,Yield,1992,1992,hg/ha,250000.0,Fc
104,Ireland,407,"Leeks, other alliaceous vegetables",5419,Yield,1993,1993,hg/ha,250000.0,Fc
104,Ireland,407,"Leeks, other alliaceous vegetables",5419,Yield,1994,1994,hg/ha,250000.0,Fc
104,Ireland,407,"Leeks, other alliaceous vegetables",5419,Yield,1995,1995,hg/ha,250000.0,Fc
104,Ireland,407,"Leeks, other alliaceous vegetables",5419,Yield,1996,1996,hg/ha,246575.0,Fc
104,Ireland,407,"Leeks, other alliaceous vegetables",5419,Yield,1997,1997,hg/ha,246377.0,Fc
104,Ireland,407,"Leeks, other alliaceous vegetables",5419,Yield,1998,1998,hg/ha,246377.0,Fc
104,Ireland,407,"Leeks, other alliaceous vegetables",5419,Yield,1999,1999,hg/ha,247869.0,Fc
104,Ireland,407,"Leeks, other alliaceous vegetables",5419,Yield,2000,2000,hg/ha,245283.0,Fc
104,Ireland,407,"Leeks, other alliaceous vegetables",5419,Yield,2001,2001,hg/ha,245283.0,Fc
104,Ireland,407,"Leeks, other alliaceous vegetables",5419,Yield,2002,2002,hg/ha,245283.0,Fc
104,Ireland,407,"Leeks, other alliaceous vegetables",5419,Yield,2003,2003,hg/ha,245283.0,Fc
104,Ireland,407,"Leeks, other alliaceous vegetables",5419,Yield,2004,2004,hg/ha,245283.0,Fc
104,Ireland,407,"Leeks, other alliaceous vegetables",5419,Yield,2005,2005,hg/ha,241935.0,Fc
104,Ireland,407,"Leeks, other alliaceous vegetables",5419,Yield,2006,2006,hg/ha,241379.0,Fc
104,Ireland,407,"Leeks, other alliaceous vegetables",5419,Yield,2007,2007,hg/ha,241379.0,Fc
104,Ireland,407,"Leeks, other alliaceous vegetables",5419,Yield,2008,2008,hg/ha,240741.0,Fc
104,Ireland,407,"Leeks, other alliaceous vegetables",5419,Yield,2009,2009,hg/ha,240741.0,Fc
104,Ireland,407,"Leeks, other alliaceous vegetables",5419,Yield,2010,2010,hg/ha,240741.0,Fc
104,Ireland,407,"Leeks, other alliaceous vegetables",5419,Yield,2011,2011,hg/ha,241379.0,Fc
104,Ireland,407,"Leeks, other alliaceous vegetables",5419,Yield,2012,2012,hg/ha,240741.0,Fc
104,Ireland,407,"Leeks, other alliaceous vegetables",5419,Yield,2013,2013,hg/ha,237288.0,Fc
104,Ireland,407,"Leeks, other alliaceous vegetables",5419,Yield,2014,2014,hg/ha,236111.0,Fc
104,Ireland,407,"Leeks, other alliaceous vegetables",5419,Yield,2015,2015,hg/ha,236111.0,Fc
104,Ireland,407,"Leeks, other alliaceous vegetables",5419,Yield,2016,2016,hg/ha,237500.0,Fc
104,Ireland,407,"Leeks, other alliaceous vegetables",5419,Yield,2017,2017,hg/ha,240000.0,Fc
104,Ireland,407,"Leeks, other alliaceous vegetables",5419,Yield,2018,2018,hg/ha,225000.0,Fc
104,Ireland,407,"Leeks, other alliaceous vegetables",5419,Yield,2019,2019,hg/ha,243333.0,Fc
104,Ireland,407,"Leeks, other alliaceous vegetables",5510,Production,1986,1986,tonnes,1000.0,
104,Ireland,407,"Leeks, other alliaceous vegetables",5510,Production,1987,1987,tonnes,1000.0,
104,Ireland,407,"Leeks, other alliaceous vegetables",5510,Production,1988,1988,tonnes,1200.0,
104,Ireland,407,"Leeks, other alliaceous vegetables",5510,Production,1989,1989,tonnes,1100.0,
104,Ireland,407,"Leeks, other alliaceous vegetables",5510,Production,1990,1990,tonnes,1200.0,
104,Ireland,407,"Leeks, other alliaceous vegetables",5510,Production,1991,1991,tonnes,1700.0,
104,Ireland,407,"Leeks, other alliaceous vegetables",5510,Production,1992,1992,tonnes,1500.0,
104,Ireland,407,"Leeks, other alliaceous vegetables",5510,Production,1993,1993,tonnes,1600.0,
104,Ireland,372,Lettuce and chicory,5312,Area harvested,1986,1986,ha,,M
104,Ireland,407,"Leeks, other alliaceous vegetables",5510,Production,1994,1994,tonnes,1600.0,
104,Ireland,407,"Leeks, other alliaceous vegetables",5510,Production,1995,1995,tonnes,1100.0,
104,Ireland,407,"Leeks, other alliaceous vegetables",5510,Production,1996,1996,tonnes,1800.0,
104,Ireland,407,"Leeks, other alliaceous vegetables",5510,Production,1997,1997,tonnes,1700.0,
104,Ireland,407,"Leeks, other alliaceous vegetables",5510,Production,1998,1998,tonnes,1700.0,
104,Ireland,407,"Leeks, other alliaceous vegetables",5510,Production,1999,1999,tonnes,1512.0,Im
104,Ireland,407,"Leeks, other alliaceous vegetables",5510,Production,2000,2000,tonnes,1300.0,
104,Ireland,407,"Leeks, other alliaceous vegetables",5510,Production,2001,2001,tonnes,1300.0,
104,Ireland,407,"Leeks, other alliaceous vegetables",5510,Production,2002,2002,tonnes,1300.0,
104,Ireland,407,"Leeks, other alliaceous vegetables",5510,Production,2003,2003,tonnes,1300.0,
104,Ireland,407,"Leeks, other alliaceous vegetables",5510,Production,2004,2004,tonnes,1300.0,
104,Ireland,407,"Leeks, other alliaceous vegetables",5510,Production,2005,2005,tonnes,1500.0,
104,Ireland,75,Oats,5312,Area harvested,2012,2012,ha,23700.0,
104,Ireland,407,"Leeks, other alliaceous vegetables",5510,Production,2006,2006,tonnes,1400.0,
104,Ireland,407,"Leeks, other alliaceous vegetables",5510,Production,2007,2007,tonnes,1400.0,
104,Ireland,407,"Leeks, other alliaceous vegetables",5510,Production,2008,2008,tonnes,1300.0,
104,Ireland,407,"Leeks, other alliaceous vegetables",5510,Production,2009,2009,tonnes,1300.0,
104,Ireland,407,"Leeks, other alliaceous vegetables",5510,Production,2010,2010,tonnes,1300.0,
104,Ireland,407,"Leeks, other alliaceous vegetables",5510,Production,2011,2011,tonnes,1400.0,
104,Ireland,407,"Leeks, other alliaceous vegetables",5510,Production,2012,2012,tonnes,1300.0,
104,Ireland,407,"Leeks, other alliaceous vegetables",5510,Production,2013,2013,tonnes,1400.0,
104,Ireland,407,"Leeks, other alliaceous vegetables",5510,Production,2014,2014,tonnes,1700.0,
104,Ireland,407,"Leeks, other alliaceous vegetables",5510,Production,2015,2015,tonnes,1700.0,
104,Ireland,407,"Leeks, other alliaceous vegetables",5510,Production,2016,2016,tonnes,3800.0,
104,Ireland,407,"Leeks, other alliaceous vegetables",5510,Production,2017,2017,tonnes,3048.0,
104,Ireland,407,"Leeks, other alliaceous vegetables",5510,Production,2018,2018,tonnes,2700.0,
104,Ireland,407,"Leeks, other alliaceous vegetables",5510,Production,2019,2019,tonnes,2920.0,
104,Ireland,497,Lemons and limes,5312,Area harvested,2018,2018,ha,0.0,
104,Ireland,497,Lemons and limes,5312,Area harvested,2019,2019,ha,0.0,
104,Ireland,497,Lemons and limes,5510,Production,2018,2018,tonnes,0.0,
104,Ireland,497,Lemons and limes,5510,Production,2019,2019,tonnes,0.0,
104,Ireland,372,Lettuce and chicory,5312,Area harvested,1961,1961,ha,,M
104,Ireland,372,Lettuce and chicory,5312,Area harvested,1962,1962,ha,,M
104,Ireland,372,Lettuce and chicory,5312,Area harvested,1963,1963,ha,,M
104,Ireland,372,Lettuce and chicory,5312,Area harvested,1964,1964,ha,,M
104,Ireland,372,Lettuce and chicory,5312,Area harvested,1965,1965,ha,,M
104,Ireland,372,Lettuce and chicory,5312,Area harvested,1966,1966,ha,,M
104,Ireland,372,Lettuce and chicory,5312,Area harvested,1967,1967,ha,,M
104,Ireland,372,Lettuce and chicory,5312,Area harvested,1968,1968,ha,,M
104,Ireland,372,Lettuce and chicory,5312,Area harvested,1969,1969,ha,,M
104,Ireland,372,Lettuce and chicory,5312,Area harvested,1970,1970,ha,,M
104,Ireland,372,Lettuce and chicory,5312,Area harvested,1971,1971,ha,,M
104,Ireland,372,Lettuce and chicory,5312,Area harvested,1972,1972,ha,,M
104,Ireland,372,Lettuce and chicory,5312,Area harvested,1973,1973,ha,,M
104,Ireland,372,Lettuce and chicory,5312,Area harvested,1974,1974,ha,,M
104,Ireland,372,Lettuce and chicory,5312,Area harvested,1975,1975,ha,,M
104,Ireland,372,Lettuce and chicory,5312,Area harvested,1976,1976,ha,,M
104,Ireland,372,Lettuce and chicory,5312,Area harvested,1977,1977,ha,,M
104,Ireland,372,Lettuce and chicory,5312,Area harvested,1978,1978,ha,,M
104,Ireland,372,Lettuce and chicory,5312,Area harvested,1979,1979,ha,,M
104,Ireland,372,Lettuce and chicory,5312,Area harvested,1980,1980,ha,,M
104,Ireland,372,Lettuce and chicory,5312,Area harvested,1981,1981,ha,,M
104,Ireland,372,Lettuce and chicory,5312,Area harvested,1982,1982,ha,,M
104,Ireland,372,Lettuce and chicory,5312,Area harvested,1983,1983,ha,,M
104,Ireland,372,Lettuce and chicory,5312,Area harvested,1984,1984,ha,,M
104,Ireland,372,Lettuce and chicory,5312,Area harvested,1985,1985,ha,,M
104,Ireland,372,Lettuce and chicory,5312,Area harvested,1987,1987,ha,,M
104,Ireland,372,Lettuce and chicory,5312,Area harvested,1988,1988,ha,,M
104,Ireland,372,Lettuce and chicory,5312,Area harvested,1989,1989,ha,,M
104,Ireland,372,Lettuce and chicory,5312,Area harvested,1990,1990,ha,200.0,F
104,Ireland,372,Lettuce and chicory,5312,Area harvested,1991,1991,ha,195.0,Im
104,Ireland,372,Lettuce and chicory,5312,Area harvested,1992,1992,ha,220.0,F
104,Ireland,372,Lettuce and chicory,5312,Area harvested,1993,1993,ha,200.0,F
104,Ireland,372,Lettuce and chicory,5312,Area harvested,1994,1994,ha,197.0,Im
104,Ireland,372,Lettuce and chicory,5312,Area harvested,1995,1995,ha,240.0,F
104,Ireland,372,Lettuce and chicory,5312,Area harvested,1996,1996,ha,350.0,F
104,Ireland,372,Lettuce and chicory,5312,Area harvested,1997,1997,ha,375.0,Im
104,Ireland,372,Lettuce and chicory,5312,Area harvested,1998,1998,ha,378.0,Im
104,Ireland,372,Lettuce and chicory,5312,Area harvested,1999,1999,ha,355.0,Im
104,Ireland,372,Lettuce and chicory,5312,Area harvested,2000,2000,ha,307.0,
104,Ireland,372,Lettuce and chicory,5312,Area harvested,2001,2001,ha,272.0,
104,Ireland,372,Lettuce and chicory,5312,Area harvested,2002,2002,ha,255.0,
104,Ireland,372,Lettuce and chicory,5312,Area harvested,2003,2003,ha,193.0,
104,Ireland,372,Lettuce and chicory,5312,Area harvested,2004,2004,ha,261.0,
104,Ireland,372,Lettuce and chicory,5312,Area harvested,2005,2005,ha,284.0,
104,Ireland,372,Lettuce and chicory,5312,Area harvested,2006,2006,ha,282.0,
104,Ireland,372,Lettuce and chicory,5312,Area harvested,2007,2007,ha,282.0,
104,Ireland,372,Lettuce and chicory,5312,Area harvested,2008,2008,ha,290.0,
104,Ireland,372,Lettuce and chicory,5312,Area harvested,2009,2009,ha,297.0,
104,Ireland,372,Lettuce and chicory,5312,Area harvested,2010,2010,ha,297.0,
104,Ireland,372,Lettuce and chicory,5312,Area harvested,2011,2011,ha,297.0,
104,Ireland,372,Lettuce and chicory,5312,Area harvested,2012,2012,ha,297.0,
104,Ireland,372,Lettuce and chicory,5312,Area harvested,2013,2013,ha,297.0,
104,Ireland,372,Lettuce and chicory,5312,Area harvested,2014,2014,ha,301.0,
104,Ireland,372,Lettuce and chicory,5312,Area harvested,2015,2015,ha,301.0,
104,Ireland,372,Lettuce and chicory,5312,Area harvested,2016,2016,ha,306.0,
104,Ireland,372,Lettuce and chicory,5312,Area harvested,2017,2017,ha,258.0,
104,Ireland,372,Lettuce and chicory,5312,Area harvested,2018,2018,ha,260.0,
104,Ireland,372,Lettuce and chicory,5312,Area harvested,2019,2019,ha,220.0,
104,Ireland,372,Lettuce and chicory,5419,Yield,1990,1990,hg/ha,250000.0,Fc
104,Ireland,372,Lettuce and chicory,5419,Yield,1991,1991,hg/ha,261538.0,Fc
104,Ireland,372,Lettuce and chicory,5419,Yield,1992,1992,hg/ha,254545.0,Fc
104,Ireland,372,Lettuce and chicory,5419,Yield,1993,1993,hg/ha,255000.0,Fc
