STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,SOURCE,Source of water,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,ISR,Israel,A,Annual,PUB_MINE,Mining and quarrying,M3,Cubic metres,PUBLIC,Public water supply,2008,,6.650000095,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,ISR,Israel,A,Annual,PUB_MINE,Mining and quarrying,M3,Cubic metres,PUBLIC,Public water supply,2009,,1.4,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,ISR,Israel,A,Annual,PUB_MINE,Mining and quarrying,M3,Cubic metres,PUBLIC,Public water supply,2010,,1.74,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,ISR,Israel,A,Annual,PUB_MINE,Mining and quarrying,M3,Cubic metres,PUBLIC,Public water supply,2017,,23,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,ISR,Israel,A,Annual,PUB_MINE,Mining and quarrying,M3,Cubic metres,PUBLIC,Public water supply,2020,,28,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,ISR,Israel,A,Annual,PUB_TR,Transport vehicles and equipment,M3,Cubic metres,PUBLIC,Public water supply,2017,,2,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,ISR,Israel,A,Annual,PUB_TR,Transport vehicles and equipment,M3,Cubic metres,PUBLIC,Public water supply,2020,,1,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,ITA,Italy,A,Annual,NF_SER,Services,M3,Cubic metres,NF,Non-freshwater,2005,,13.42,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,ITA,Italy,A,Annual,NF_SER,Services,M3,Cubic metres,NF,Non-freshwater,2008,,13.57,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,ITA,Italy,A,Annual,NF_SER,Services,M3,Cubic metres,NF,Non-freshwater,2012,,7.95,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,ITA,Italy,A,Annual,NF_SER,Services,M3,Cubic metres,NF,Non-freshwater,2015,,11.24,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,ITA,Italy,A,Annual,NF_SER,Services,M3,Cubic metres,NF,Non-freshwater,2016,,11.37,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,ITA,Italy,A,Annual,NF_SER,Services,M3,Cubic metres,NF,Non-freshwater,2017,,11.3,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_USE@DF_WATER_USE(1.0),Water use,I,ITA,Italy,A,Annual,NF_SER,Services,M3,Cubic metres,NF,Non-freshwater,2018,,10.39,,A,Normal value,6,Millions,1,One
